id,CCTV,피시방,버스정류장,공원,교차로,교회,스쿨존,놀이터,옐로카펫,위험지역,학원,target
16419,0,0,0,0,0,0,0,0,0,0,0,0
16418,0,0,0,0,0,0,0,0,0,0,0,0
16417,0,0,0,0,0,0,0,0,0,0,0,0
16416,0,0,0,0,0,0,2,0,0,0,0,0
16423,0,0,0,0,0,0,0,0,0,0,0,0
16422,0,0,0,0,0,0,0,0,0,0,0,0
8315,0,0,4,0,0,0,0,0,0,0,0,0
16421,0,0,0,0,0,0,0,0,0,0,0,0
8314,0,0,0,0,0,0,0,0,0,0,0,0
16420,0,0,0,0,0,0,0,0,0,0,0,0
24603,0,0,0,0,0,0,0,0,0,0,0,0
8313,0,0,0,0,0,0,0,0,0,0,0,0
16427,0,0,0,0,0,0,0,0,0,0,0,0
16426,0,3,3,0,0,0,0,2,0,1,5,1
8319,0,0,0,0,0,0,0,0,0,0,0,0
16425,1,0,2,1,0,0,1,1,0,1,1,0
8318,0,0,2,0,0,0,0,0,0,0,0,0
16424,0,0,0,0,0,0,0,0,0,0,0,0
24607,0,0,0,0,0,0,0,0,0,0,0,0
8317,0,0,1,0,0,0,1,0,0,0,0,0
16431,0,0,0,0,0,0,0,0,0,0,0,0
24606,0,0,0,0,0,0,0,0,0,0,0,0
8316,0,0,1,0,0,0,0,0,0,0,0,0
16430,0,0,1,0,0,0,0,0,0,0,0,0
24605,0,0,0,0,0,0,0,0,0,0,0,0
16429,0,0,4,0,0,0,0,1,0,1,1,0
24604,0,0,0,0,0,0,0,0,0,0,0,0
16428,0,0,4,0,1,0,0,0,0,0,0,0
16403,0,0,8,0,0,1,0,0,0,1,1,0
16402,0,0,6,1,0,0,0,1,0,0,1,0
16401,0,0,4,0,0,1,0,1,0,0,0,0
16400,0,1,9,0,0,0,0,0,0,0,0,0
16407,0,1,2,3,0,0,1,1,0,0,5,1
16406,1,0,4,0,0,1,1,0,0,0,3,0
16405,0,0,9,0,0,0,2,0,1,0,1,0
16404,0,0,9,1,0,0,2,2,0,0,2,0
16411,0,0,6,0,0,0,1,3,0,0,7,1
16410,0,0,2,0,1,0,0,0,0,0,0,0
16409,0,1,2,1,0,0,0,0,0,2,10,1
16408,0,1,5,1,0,1,1,0,0,0,5,1
126,0,0,0,0,0,0,0,0,0,0,0,0
16415,0,0,3,0,0,1,1,1,0,1,10,1
16414,1,0,5,3,1,1,0,0,0,0,4,1
16413,0,0,7,0,0,0,1,0,0,0,0,0
16412,0,0,10,0,0,0,1,2,0,0,3,0
16387,0,0,0,0,0,1,0,0,0,0,0,0
16386,0,0,6,0,0,0,0,0,0,0,0,0
16385,0,0,0,0,0,0,0,0,0,0,0,0
16384,0,0,2,0,0,0,0,0,0,0,0,0
16391,0,0,0,0,0,0,0,0,0,0,0,0
16390,0,0,0,0,0,0,0,0,0,0,0,0
16389,1,0,4,0,0,0,0,0,0,0,0,0
16388,0,0,0,0,0,0,0,0,0,0,0,0
16395,0,0,0,0,0,0,0,0,0,0,0,0
16394,0,0,0,0,0,0,0,0,0,0,0,0
16393,0,0,0,0,0,0,0,0,0,0,0,0
16392,0,0,0,0,0,0,0,0,0,0,0,0
16399,0,0,6,0,0,1,0,0,0,0,0,0
16398,0,0,0,0,0,0,1,0,0,0,0,0
16397,0,0,0,0,0,0,0,0,0,0,0,0
16396,0,0,0,0,0,0,0,0,0,0,0,0
8691,0,0,5,0,0,0,0,0,0,0,0,0
8690,0,0,5,0,0,0,0,0,0,0,0,0
8689,0,0,0,0,0,0,0,0,0,0,0,0
8688,0,0,0,0,0,0,0,0,0,0,0,0
8695,0,0,0,0,0,0,0,0,0,0,0,0
8694,0,0,0,0,0,0,0,0,0,0,0,0
8693,0,0,0,0,0,0,0,0,0,0,0,0
8692,0,0,0,0,0,0,0,0,0,0,0,0
8699,0,0,0,0,0,0,0,0,0,0,0,0
8698,0,0,0,0,0,0,0,0,0,0,0,0
8697,0,0,0,0,0,0,0,0,0,0,0,0
8696,0,0,3,0,0,0,0,0,0,0,0,0
8703,0,0,0,0,0,0,0,0,0,0,0,0
8702,0,0,0,0,0,0,0,0,0,0,0,0
8701,0,0,0,0,0,0,0,0,0,0,0,0
8700,0,0,0,0,0,0,0,0,0,0,0,0
8675,0,0,0,0,0,0,0,0,0,0,0,0
8674,0,0,0,0,0,0,0,0,0,0,0,0
24963,0,0,0,0,0,0,2,0,0,0,1,0
8673,0,0,0,0,0,0,0,0,0,0,0,0
24962,0,0,4,0,1,0,1,0,0,0,3,0
8672,0,0,0,0,0,0,0,0,0,0,0,0
24961,0,0,2,0,1,0,0,0,0,0,0,0
8679,0,0,0,0,0,0,0,0,0,0,0,0
24960,0,0,2,0,0,0,0,1,0,0,0,0
8678,0,0,1,0,0,0,0,0,0,0,0,0
8677,0,0,2,0,0,0,0,0,0,0,0,0
8676,0,0,0,0,0,0,0,0,0,0,0,0
8683,0,0,0,0,0,0,0,0,0,0,0,0
24964,0,0,0,0,0,0,0,0,0,0,0,0
8682,0,0,0,0,0,0,0,1,0,0,0,0
8681,0,0,0,0,0,0,0,0,0,0,0,0
8680,0,0,0,0,0,0,0,0,0,0,0,0
8687,0,0,0,0,0,0,0,0,0,0,0,0
8686,0,0,0,0,0,0,0,0,0,0,0,0
8685,0,0,0,0,0,0,0,0,0,0,0,0
8684,0,0,0,0,0,0,0,0,0,0,0,0
8659,0,0,0,0,0,0,0,0,0,0,0,0
8658,0,0,0,0,0,0,0,0,0,0,0,0
8657,0,0,0,0,0,0,0,0,0,0,0,0
16771,0,0,2,0,1,0,0,0,0,5,0,0
8656,0,0,0,0,0,0,0,0,0,0,0,0
16770,1,0,2,0,0,0,0,1,0,1,1,0
8663,0,0,2,0,0,0,0,0,0,0,0,0
16769,0,2,3,0,0,1,1,3,0,0,15,1
8662,0,0,3,0,0,0,0,0,0,0,0,0
16768,1,0,5,0,1,1,1,0,0,2,15,1
8661,0,0,0,0,0,0,0,0,0,0,0,0
16775,0,0,2,0,0,1,1,0,0,0,8,1
8660,0,0,4,0,0,0,0,0,0,0,0,0
16774,0,0,6,1,0,0,2,0,0,2,3,0
8667,0,0,0,0,0,0,0,0,0,0,0,0
16773,0,0,7,0,0,0,0,1,0,0,1,0
8666,0,0,2,0,0,0,0,0,0,0,0,0
16772,0,0,8,0,0,0,0,1,0,0,1,0
8665,0,0,1,0,0,0,0,0,0,0,0,0
16779,0,0,3,0,0,0,0,0,0,0,3,0
8664,0,0,2,0,0,0,0,0,0,0,0,0
16778,0,2,4,1,0,1,1,2,0,0,0,0
8671,0,0,0,0,0,0,0,0,0,0,0,0
16777,0,2,6,0,0,1,1,1,0,0,3,1
8670,0,0,0,0,0,0,0,0,0,0,0,0
16776,2,1,10,1,0,0,0,0,0,0,1,0
8669,0,0,0,0,0,0,0,0,0,0,0,0
8668,0,0,0,0,0,0,0,0,0,0,0,0
16782,0,0,2,0,0,0,0,0,0,0,0,0
16781,0,0,0,0,0,0,0,0,0,0,0,0
16780,0,0,4,0,0,1,0,0,0,0,0,0
16883,0,0,0,0,0,0,0,0,0,0,0,0
16882,0,0,2,0,0,0,0,0,0,0,0,0
16881,0,0,0,0,0,0,0,0,0,0,0,0
471,0,0,0,0,0,0,0,0,0,0,0,0
16887,0,0,4,1,0,0,0,0,0,0,0,0
16886,0,0,3,0,0,0,0,0,0,0,0,0
16885,0,0,2,0,0,0,0,0,0,0,0,0
16884,0,0,0,0,0,0,0,1,0,0,0,0
16891,0,0,0,0,0,0,0,0,0,0,0,0
16890,0,0,0,0,0,0,0,0,0,0,0,0
472,0,0,0,0,0,0,0,0,0,0,0,0
16889,0,0,1,0,0,0,0,0,0,0,0,0
16888,0,0,0,0,0,0,0,0,0,0,0,0
16895,0,0,0,0,0,0,0,0,0,0,0,0
16894,0,0,0,0,0,0,0,0,0,0,0,0
8499,0,0,0,0,0,0,0,0,0,0,0,0
16893,0,0,0,0,0,0,0,0,0,0,0,0
8498,0,0,0,0,0,0,0,0,0,0,0,0
16892,0,0,0,0,0,0,0,0,0,0,0,0
8497,0,0,0,0,0,0,0,0,0,0,0,0
8496,0,0,0,0,0,0,0,0,0,0,0,0
8503,0,0,0,0,0,0,0,0,0,0,0,0
8502,0,0,0,0,0,0,0,0,0,0,0,0
8501,0,0,0,0,0,0,0,0,0,0,0,0
8500,0,0,0,0,0,0,0,0,0,0,0,0
8507,0,0,0,0,0,0,0,0,0,0,0,0
8506,0,0,1,0,0,0,0,0,0,0,0,0
8505,0,0,0,0,0,0,0,0,0,0,0,0
8504,0,0,0,0,0,0,0,0,0,0,0,0
8511,0,0,0,0,0,0,0,0,0,0,0,0
8510,0,0,0,0,0,0,0,0,0,0,0,0
8509,0,0,0,0,0,0,0,0,0,0,0,0
8508,0,0,2,0,0,0,0,0,0,0,0,0
8487,0,0,4,0,1,1,1,0,0,0,0,0
8486,0,0,0,0,0,0,0,0,0,0,0,0
8485,0,0,0,0,0,0,0,0,0,0,0,0
8484,0,0,1,0,0,0,0,0,0,0,0,0
8491,0,0,0,0,0,0,0,0,0,0,0,0
8490,0,0,0,0,0,0,0,0,0,0,0,0
8489,0,0,0,0,0,0,0,0,0,0,0,0
8488,0,0,2,0,0,0,0,0,0,0,0,0
8495,0,0,0,0,0,0,0,0,0,0,0,0
8494,0,0,0,0,0,0,0,0,0,0,0,0
8493,0,0,0,0,0,0,0,0,0,0,0,0
8492,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0
300,0,0,0,0,0,0,0,0,0,0,0,0
8544,0,0,0,0,0,0,0,0,0,0,0,0
8531,0,0,0,0,0,0,0,0,0,0,0,0
8530,0,0,0,0,0,0,0,0,0,0,0,0
8529,0,0,0,0,1,0,0,0,0,0,0,0
8528,0,0,0,0,0,0,0,0,0,0,0,0
24951,0,0,0,0,0,0,0,0,0,0,0,0
8533,0,0,0,0,0,0,0,0,0,0,0,0
24950,0,0,0,0,0,0,0,0,0,0,0,0
8532,0,0,0,0,0,0,0,0,0,0,0,0
24955,0,0,0,0,0,0,0,0,0,0,0,0
24954,0,0,0,0,0,0,0,0,0,0,0,0
8543,0,0,0,0,0,0,0,0,0,0,0,0
8542,0,0,0,0,0,0,0,0,0,0,0,0
24959,0,0,1,0,0,0,0,0,0,0,0,0
8541,0,0,0,0,0,0,0,0,0,0,0,0
8540,0,0,0,0,0,0,0,0,0,0,0,0
24957,0,0,0,0,0,0,0,0,0,0,0,0
8515,0,0,0,0,0,0,0,0,0,0,0,0
24956,0,0,0,0,0,0,0,0,0,0,0,0
8514,0,0,0,0,0,0,0,0,0,0,0,0
8513,0,0,0,0,0,0,0,0,0,0,0,0
16755,0,0,0,1,0,0,1,4,0,0,3,0
8512,0,0,0,0,0,0,0,0,0,0,0,0
16754,0,0,3,0,0,0,1,0,0,0,1,0
8519,0,0,0,0,0,0,0,0,0,0,0,0
16753,0,0,0,0,0,2,1,1,0,0,0,0
8518,0,0,0,0,0,0,0,0,0,0,0,0
16752,0,0,4,3,0,1,0,1,0,0,0,0
8517,0,0,0,0,0,0,0,0,0,0,0,0
16759,0,1,8,0,1,1,0,1,0,3,0,1
8516,0,0,0,0,0,0,0,0,0,0,0,0
16758,0,0,5,0,0,1,1,0,0,1,0,0
8523,0,0,0,0,0,0,0,0,0,0,0,0
16757,0,0,0,1,0,0,0,1,0,0,0,0
8522,0,0,0,0,0,0,0,0,0,0,0,0
16756,0,0,0,1,0,0,2,2,0,0,1,0
8521,0,0,0,0,0,0,0,0,0,0,0,0
16763,0,0,0,1,0,1,0,2,0,0,2,0
8520,0,0,4,0,0,0,0,0,0,0,0,0
16762,0,3,0,0,1,0,0,1,0,0,6,1
8527,0,0,0,0,0,0,0,0,0,0,0,0
16761,0,0,4,1,0,0,2,0,0,0,3,0
8526,0,0,0,0,0,0,0,0,0,0,0,0
16760,0,0,0,0,0,0,0,1,0,0,0,0
8525,0,0,0,0,0,0,0,0,0,0,0,0
16767,0,4,10,0,1,2,1,1,0,5,10,1
8524,0,0,0,0,0,0,0,0,0,0,0,0
16766,0,0,7,0,0,0,1,1,0,3,2,0
16765,0,0,5,0,0,1,0,0,0,2,2,0
16764,0,0,5,0,0,0,1,0,0,2,3,0
8880,0,0,0,0,0,0,0,0,0,0,0,0
16739,0,0,0,0,0,0,0,0,0,0,0,0
8887,0,0,0,0,0,0,0,0,0,0,0,0
16738,0,0,0,0,0,0,0,0,0,0,0,0
8886,0,0,0,0,0,0,0,0,0,0,0,0
16737,0,0,0,0,0,0,0,0,0,0,0,0
8885,0,0,0,0,0,0,0,0,0,0,0,0
16736,0,0,0,0,0,0,0,0,0,0,0,0
8884,0,0,0,0,0,0,0,0,0,0,0,0
16743,0,1,8,0,2,0,2,1,1,0,2,0
16742,0,2,4,0,0,1,1,1,0,0,1,0
16741,0,0,2,0,0,0,0,0,0,0,0,0
16740,0,0,0,0,0,0,0,0,0,0,0,0
16747,0,0,0,0,0,0,0,0,0,0,0,0
8888,0,0,0,0,0,0,0,0,0,0,0,0
16746,0,0,0,0,0,0,0,0,0,0,0,0
16745,0,0,1,0,1,0,0,1,0,0,0,0
16744,0,0,2,1,1,0,0,0,0,1,0,0
16751,1,2,5,1,2,0,1,1,0,2,2,0
16750,0,0,7,0,0,1,0,1,0,0,7,1
8867,0,0,0,0,0,0,0,0,0,0,0,0
16749,0,0,7,3,0,0,1,1,2,0,4,0
8866,0,0,0,0,0,0,0,0,0,0,0,0
16748,0,0,3,0,0,1,0,0,0,0,1,0
8865,0,0,0,0,0,0,0,0,0,0,0,0
8864,0,0,0,0,0,0,0,0,0,0,0,0
16723,0,0,0,0,0,0,0,0,0,0,0,0
8871,0,0,0,0,0,0,0,0,0,0,0,0
16722,0,0,0,0,0,0,0,0,0,0,0,0
8870,0,0,0,0,0,0,0,0,0,0,0,0
16721,0,0,0,0,0,0,0,0,0,0,0,0
8869,0,0,0,0,0,0,0,0,0,0,0,0
16720,0,0,4,0,0,0,0,0,0,0,0,0
8868,0,0,3,0,0,0,0,0,0,0,0,0
16727,0,0,3,0,0,0,0,0,0,0,0,0
8875,0,0,0,0,0,0,0,0,0,0,0,0
16726,0,0,0,0,0,0,0,0,0,0,0,0
8874,0,0,0,0,0,0,0,0,0,0,0,0
16725,0,0,0,0,0,0,0,0,0,0,0,0
8873,0,0,0,0,0,0,0,0,0,0,0,0
16724,0,0,1,0,0,0,0,0,0,0,0,0
8872,0,0,0,0,0,0,0,0,0,0,0,0
16731,0,0,0,0,0,0,0,0,0,0,0,0
8879,0,0,0,0,0,0,0,0,0,0,0,0
16730,0,0,0,0,0,0,0,0,0,0,0,0
16729,0,0,0,0,0,0,0,0,0,0,0,0
16728,0,0,0,0,0,0,0,0,0,0,0,0
16735,0,0,0,0,0,0,0,0,0,0,0,0
16734,0,0,3,0,0,0,0,0,0,0,0,0
8851,0,0,0,0,0,0,0,0,0,0,0,0
16733,0,0,1,0,0,0,0,0,0,0,0,0
8850,0,0,0,0,0,0,0,0,0,0,0,0
16732,0,0,0,0,0,0,0,0,0,0,0,0
8849,0,0,0,0,0,0,0,0,0,0,0,0
8848,0,0,2,0,0,0,0,0,0,0,0,0
8855,0,0,0,0,0,0,0,0,0,0,0,0
8854,0,0,0,0,0,0,1,0,0,0,0,0
8853,0,0,0,0,0,0,0,0,0,0,0,0
16711,0,0,0,0,0,0,0,0,0,0,0,0
8852,0,0,0,0,0,0,0,0,0,0,0,0
16710,0,0,0,0,0,0,0,0,0,0,0,0
8859,0,0,10,0,0,0,0,0,0,0,0,0
8858,0,0,0,0,0,0,0,0,0,0,0,0
8857,0,0,0,0,0,0,0,0,0,0,0,0
16715,0,0,4,1,0,1,0,0,0,0,0,0
8856,0,0,0,0,0,0,0,0,0,0,0,0
16714,0,0,4,0,0,0,0,0,0,0,0,0
8863,0,0,0,0,0,0,0,0,0,0,0,0
16713,0,0,0,0,0,0,0,0,0,0,0,0
8862,0,0,0,0,0,0,0,0,0,0,0,0
16712,0,0,1,0,0,0,0,0,0,0,0,0
8861,0,0,2,0,0,0,0,0,0,0,0,0
16719,0,0,2,0,0,0,0,0,0,0,0,0
8860,0,0,2,0,0,0,0,0,0,0,0,0
16718,0,0,3,0,0,0,0,0,0,0,0,0
8835,0,0,0,0,0,0,0,0,0,0,0,0
16717,0,0,4,0,0,0,1,0,0,0,0,0
8834,0,0,1,0,0,0,0,0,0,0,0,0
16716,0,0,4,0,0,0,0,0,0,0,0,0
8833,0,0,0,0,0,1,0,0,0,0,0,0
17075,0,0,0,0,0,0,0,0,0,0,0,0
8832,0,0,4,0,0,0,0,0,0,0,0,0
17074,0,0,0,0,0,0,0,0,0,0,0,0
8839,0,0,0,0,0,0,0,0,0,0,0,0
17073,0,0,0,0,0,0,0,0,0,0,0,0
8838,0,0,0,0,0,0,0,0,0,0,0,0
17072,0,0,0,0,0,0,0,0,0,0,0,0
8837,0,0,0,0,0,0,0,0,0,0,0,0
17079,0,0,0,0,0,0,0,0,0,0,0,0
8836,0,0,0,0,0,0,0,0,0,0,0,0
17078,0,0,0,0,0,0,0,0,0,0,0,0
8843,0,0,0,0,0,0,0,0,0,0,0,0
17077,0,0,0,0,0,0,0,0,0,0,0,0
8842,0,0,0,0,0,0,0,0,0,0,0,0
17076,0,0,0,0,0,0,0,0,0,0,0,0
8841,0,0,0,0,0,0,0,0,0,0,0,0
17083,0,0,0,0,0,0,0,0,0,0,0,0
8840,0,0,0,0,0,0,0,0,0,0,0,0
17082,0,0,0,0,0,0,0,0,0,0,0,0
8847,0,0,0,0,0,0,0,0,0,0,0,0
17081,0,0,0,0,0,0,0,0,0,0,0,0
8846,0,0,0,0,0,0,0,0,0,0,0,0
17080,0,0,0,0,0,0,0,0,0,0,0,0
8845,0,0,0,0,0,0,0,0,0,0,0,0
17087,0,0,0,0,1,0,0,0,0,2,0,0
8844,0,0,0,0,0,0,0,0,0,0,0,0
17086,0,0,4,0,0,0,0,0,0,0,0,0
17085,0,0,4,0,1,0,0,0,0,0,0,0
643,0,0,0,0,0,0,0,0,0,0,0,0
17084,0,0,2,0,4,1,0,0,0,1,0,0
17059,0,0,0,0,0,0,0,0,0,0,0,0
17058,0,0,0,0,0,0,0,0,0,0,0,0
17057,0,0,0,0,0,0,0,0,0,0,0,0
17056,0,0,0,0,0,0,0,0,0,0,0,0
17063,0,0,0,0,0,0,0,0,0,0,0,0
17062,0,0,0,0,0,0,0,0,0,0,0,0
644,0,0,0,0,0,0,0,0,0,0,0,0
17061,0,0,0,0,0,0,0,0,0,0,0,0
17060,0,0,0,0,0,0,0,0,0,0,0,0
17067,0,0,0,0,0,0,0,0,0,0,0,0
17066,0,0,0,0,0,0,0,0,0,0,0,0
17065,0,0,0,0,0,0,0,0,0,0,0,0
17064,0,0,0,0,0,0,0,0,0,0,0,0
17071,0,0,0,0,0,0,0,0,0,0,0,0
17070,0,0,0,0,0,0,0,0,0,0,0,0
17069,0,0,0,0,0,0,0,0,0,0,0,0
17068,0,0,0,1,0,0,0,0,0,0,0,0
17051,0,0,0,0,0,0,0,0,0,0,0,0
17055,0,0,0,0,0,0,0,0,0,0,0,0
17054,0,0,0,0,0,0,0,0,0,0,0,0
17053,0,0,1,0,0,1,0,0,0,0,0,0
17052,0,0,1,0,0,0,0,0,0,0,0,0
17038,0,0,0,0,0,0,0,0,0,0,0,0
17037,0,0,0,0,0,0,0,0,0,0,0,0
17123,0,0,0,0,0,0,0,0,0,0,0,0
17122,0,0,0,0,0,0,0,0,0,0,0,0
17121,0,0,1,0,0,0,0,2,0,0,0,0
17120,0,0,1,0,0,0,0,1,0,0,0,0
25303,0,0,0,0,0,0,0,0,0,0,0,0
17127,0,0,0,0,0,0,0,0,0,0,0,0
25302,0,0,0,0,0,0,0,0,0,0,0,0
17126,0,0,4,0,0,0,0,1,0,0,1,0
17125,0,0,4,0,0,0,1,0,0,0,0,0
17124,0,0,2,0,0,0,0,0,0,0,0,0
25307,0,0,0,0,0,0,0,0,0,0,0,0
25306,0,0,0,0,0,0,0,0,0,0,0,0
25305,0,0,0,0,0,0,0,0,0,0,0,0
25304,0,0,2,0,0,0,0,0,0,0,0,0
17128,0,0,0,0,0,0,0,0,0,0,0,0
25310,0,0,0,0,0,0,0,0,0,0,0,0
25309,0,0,0,0,0,0,0,0,0,0,0,0
25308,0,0,0,0,0,0,0,0,0,0,0,0
17107,0,0,0,0,0,0,0,0,0,0,1,0
17106,0,0,0,0,0,0,0,0,0,0,0,0
17105,0,0,2,0,0,0,1,0,0,0,0,0
17104,0,5,7,0,0,1,0,0,0,3,1,1
17111,0,0,0,0,0,0,0,0,0,0,0,0
17110,0,0,0,0,0,0,0,0,0,0,0,0
17109,1,0,2,1,0,0,0,0,0,0,2,0
17108,0,0,3,0,1,0,3,2,0,4,5,1
17113,0,0,2,0,0,0,0,0,0,0,0,0
17112,0,0,4,0,0,0,0,0,0,0,0,0
17119,0,0,0,0,0,0,0,0,0,0,0,0
17118,0,0,0,0,0,0,0,1,0,0,0,0
17117,0,0,0,0,0,0,0,0,0,0,0,0
17116,0,0,0,0,0,0,0,0,0,0,0,0
25138,0,0,0,0,0,0,0,0,0,0,0,0
17091,0,0,4,0,0,0,0,1,0,0,0,0
25137,0,0,0,0,0,0,0,0,0,0,0,0
17090,0,0,1,1,0,0,0,3,0,0,2,0
25136,0,0,0,0,0,0,0,0,0,0,0,0
17089,0,0,7,3,0,0,0,1,0,0,0,0
17088,1,0,5,1,0,0,0,0,0,3,0,0
17095,0,0,9,0,2,0,1,1,0,2,1,0
17094,0,0,8,1,0,1,0,0,0,0,4,1
17093,0,1,5,0,0,2,2,1,0,0,2,0
17092,0,2,8,0,0,0,0,1,0,0,7,1
17099,1,0,1,0,0,0,0,0,0,0,0,0
17098,0,0,1,0,0,0,0,0,0,1,0,0
17097,0,0,3,0,0,2,2,2,0,0,6,1
17096,0,0,3,0,2,0,0,2,0,0,2,0
17103,0,0,2,0,0,0,0,0,0,0,2,0
17102,0,1,9,0,0,0,0,1,0,1,1,0
8707,0,0,0,0,0,0,0,0,0,0,0,0
17101,0,0,6,0,0,0,0,0,0,0,1,0
17100,0,0,4,1,0,0,0,4,0,1,1,0
8705,0,0,0,0,0,0,0,0,0,0,0,0
16947,0,1,2,1,0,0,0,1,0,0,2,0
8704,0,0,0,0,0,0,0,0,0,0,0,0
16946,0,0,2,0,1,0,0,1,0,0,0,0
16945,0,0,4,0,0,0,1,0,0,0,0,0
16944,0,0,11,0,0,0,0,0,0,0,1,0
16951,0,0,0,0,0,0,2,3,0,0,1,0
8708,0,0,0,0,0,0,0,0,0,0,0,0
16950,0,0,0,0,0,0,1,2,0,0,2,0
16949,0,0,0,0,0,1,3,0,0,0,1,0
8714,0,0,0,0,0,0,0,0,0,0,0,0
16948,1,0,2,1,0,0,2,1,0,0,7,1
25131,0,0,0,0,0,0,0,0,0,0,0,0
8713,0,0,0,0,0,0,0,0,0,0,0,0
16955,0,0,0,0,0,0,0,0,0,0,0,0
25130,0,0,0,0,0,0,0,0,0,0,0,0
8712,0,0,0,0,0,0,0,0,0,0,0,0
16954,0,0,1,0,0,0,0,0,0,0,0,0
16953,0,0,5,0,0,0,0,0,0,0,0,0
16952,0,0,2,0,0,0,0,0,0,0,0,0
25135,0,0,0,0,1,0,0,0,0,0,0,0
25134,0,0,2,0,0,0,0,0,0,0,0,0
8716,0,0,0,0,0,0,0,0,0,0,0,0
25133,0,0,0,0,0,0,0,0,0,0,0,0
25132,0,0,0,0,0,0,0,0,0,0,0,0
16931,0,0,0,1,0,0,1,0,0,0,0,0
16930,0,0,3,0,0,1,1,1,0,0,4,0
16929,0,0,0,0,0,0,0,0,0,0,0,0
16928,1,0,4,0,0,0,0,0,0,1,0,0
16935,0,4,4,0,0,1,0,0,0,3,2,1
16934,0,2,3,0,0,2,0,0,0,4,5,1
16933,0,1,9,0,1,0,0,0,0,1,10,1
16932,1,2,9,0,0,1,2,1,0,4,0,1
16939,0,0,4,0,0,1,1,1,2,1,7,0
16938,0,0,2,0,0,1,0,0,0,3,1,0
8831,0,0,0,0,0,0,0,0,0,0,0,0
16937,0,0,1,1,0,0,0,4,0,2,0,0
8830,0,0,0,0,0,0,0,0,0,0,0,0
16936,1,0,4,0,0,0,0,1,0,3,2,0
8829,0,0,0,0,0,0,0,0,0,0,0,0
16943,0,0,0,0,0,0,0,0,0,0,0,0
8828,0,0,0,0,0,0,0,0,0,0,0,0
16942,0,0,0,0,0,0,0,0,0,0,0,0
16941,0,0,4,1,0,0,0,0,0,1,0,0
16940,0,0,5,0,0,0,2,2,0,0,1,0
16915,0,0,3,0,2,0,0,0,0,0,0,0
16914,0,0,6,0,3,0,0,0,0,0,0,0
16913,0,0,5,2,0,0,0,0,0,0,0,0
16912,0,0,0,0,0,0,0,0,0,0,0,0
16919,0,0,0,0,0,0,0,0,0,0,0,0
16918,0,0,0,0,0,0,1,1,0,0,0,0
16917,0,0,0,0,0,0,0,0,0,0,0,0
16916,0,0,10,0,2,0,0,0,0,0,0,0
16923,1,0,3,0,0,0,0,0,0,2,2,0
16922,0,0,4,0,0,1,0,0,0,0,0,0
16921,0,0,3,0,0,0,3,2,0,0,4,1
16920,0,0,3,0,0,0,1,2,1,0,2,0
16927,0,0,4,1,0,0,0,3,0,0,0,0
16926,1,0,0,0,1,0,0,0,0,1,0,0
16925,2,0,0,0,0,0,0,0,0,0,0,0
16924,0,0,1,1,0,0,0,2,0,0,0,0
16899,0,0,1,0,0,0,0,0,0,0,0,0
16898,0,0,0,0,0,0,0,0,0,0,0,0
16897,0,0,0,0,0,0,0,0,0,0,0,0
16896,0,0,0,0,0,0,0,0,0,0,0,0
16903,0,0,0,0,0,0,0,0,0,0,0,0
16902,0,0,0,0,0,0,0,0,0,0,0,0
16901,0,0,0,0,0,0,0,0,0,0,0,0
16900,0,0,0,0,0,0,0,0,0,0,0,0
16907,0,0,0,0,0,0,0,0,0,0,0,0
16906,0,0,0,0,0,0,0,0,0,0,0,0
16905,0,0,3,0,0,0,0,0,0,0,0,0
16904,0,0,0,0,0,0,0,0,0,0,0,0
16911,0,0,0,0,0,0,0,0,0,0,0,0
16910,0,0,0,0,1,0,0,0,0,0,0,0
16909,0,0,0,0,0,0,0,0,0,0,0,0
16908,0,0,0,0,0,0,0,0,0,0,0,0
9203,0,0,0,0,0,0,0,0,0,0,0,0
9202,0,0,0,0,0,0,0,0,0,0,0,0
9201,0,0,0,0,0,0,0,0,0,0,0,0
9200,0,0,0,0,0,0,0,0,0,0,0,0
9207,0,0,0,0,0,0,0,0,0,0,0,0
9206,0,0,0,0,0,0,0,0,0,0,0,0
9205,0,0,0,0,0,0,0,0,0,0,0,0
9204,0,0,0,0,0,0,0,0,0,0,0,0
9211,0,0,0,0,0,0,0,0,0,0,0,0
9210,0,0,0,0,0,0,0,0,0,0,0,0
9209,0,0,0,0,0,0,0,0,0,0,0,0
9208,0,0,0,0,0,0,0,0,0,0,0,0
9212,0,0,0,0,0,0,0,0,0,0,0,0
9187,0,0,0,0,0,0,0,1,0,0,0,0
9186,0,0,0,0,0,0,0,0,0,0,0,0
25475,0,0,0,0,0,0,0,0,0,0,0,0
9185,0,0,0,0,0,0,0,0,0,0,0,0
17299,0,0,2,0,0,0,0,0,0,0,0,0
9184,0,0,0,0,0,0,0,0,0,0,0,0
17298,0,0,5,1,0,0,0,0,0,0,0,0
9191,0,0,2,1,0,0,0,0,0,0,0,0
17297,0,0,0,0,0,0,0,0,0,0,0,0
9190,0,0,3,2,0,0,0,0,0,0,0,0
17296,0,0,0,0,0,0,0,0,0,0,0,0
25479,0,0,0,0,0,0,0,0,0,0,0,0
9189,0,0,0,0,0,0,0,0,0,0,0,0
25478,0,0,0,0,0,0,0,0,0,0,0,0
